Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;PupilTimeSample;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5596;0.9123;3.1341;-0.0401;0.3250;0.9449;0.0571;-0.2733;0.9602;0.0074;1.2138;-0.1017;355.2859;1.8835;0.6554;0.5892;0.6900;0.2955;0.0009;0.0024;0.0004;-0.1203;0.8114;0.1869;286.8895;346.1064;10.5217;0.2809;0.0143;0.1205;0.0090;0.0274;0.9996;270212.821036;270212.7167015;0.0456;0.4449;0.0298;0.3662;0.7781;6.3447;0.0000;0.0000;0.0000;0.0003;0.0023;0.0021;0.2396;0.9928;0.2661;285.0234;320.4488;47.1170;0.5712;2.1209;1.8364;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.6277;270113.136469653;-2.3126;-0.1553;4.3914;0.2553;-1.7350;3.8962;2.8677;0.1204;4.1290;-3.0931;3.1510;4.8561;0.2539;5.5280;5.5348;2.8460;3.1841;4.4030;0.0413;0.1096;0.9931;NULL;FALSE;503;DiskMole(Clone);0.2821;1.9421;6.5495;0.0074;1.2138;-0.1017
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5597;0.7745;0.4259;-0.0492;0.3000;0.9527;0.1599;0.0587;0.9854;0.0070;1.2123;-0.1015;355.8875;1.4744;0.7566;0.6017;0.4091;0.1012;0.0008;0.0030;0.0003;-0.1211;0.8144;0.1872;287.2857;346.3346;10.4923;0.3962;0.2282;0.0294;0.0543;0.1830;0.9816;270212.854686;270212.773289;0.0023;0.3848;0.1563;0.3684;1.1468;6.5010;0.0000;0.0000;0.0000;0.0003;0.0023;0.0025;0.2399;0.9950;0.2636;284.2998;324.7348;42.0075;0.7236;4.2860;5.1095;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.6607;270113.136469653;-2.3424;-0.2075;4.3606;0.2313;-1.7782;3.8667;2.8392;0.0783;4.1375;-3.1310;3.0927;4.8546;0.2076;5.4671;5.5817;2.8111;3.1389;4.4436;0.0767;0.2536;0.9643;NULL;TRUE;-1;Wall Manager;0.5442;2.9883;6.6996;0.0070;1.2123;-0.1015
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5598;0.8582;0.4388;-0.0419;0.2888;0.9565;0.1571;0.0782;0.9845;0.0063;1.2102;-0.1004;356.7627;0.9464;0.8726;0.8751;0.5280;0.1160;0.0017;0.0039;0.0001;-0.1228;0.8184;0.1871;287.3329;346.0746;10.1991;0.0472;0.2600;0.2933;0.0566;0.1867;0.9808;270212.885418;270212.786434;0.0045;0.3478;0.1545;0.3730;1.4929;6.3465;0.0000;0.0000;0.0000;0.0019;0.0022;0.0030;0.2418;0.9972;0.2606;283.6439;334.0689;29.6934;0.6559;9.3341;12.3141;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.6917;270113.136469653;-2.3809;-0.2816;4.3178;0.1999;-1.8404;3.8234;2.8020;0.0160;4.1463;-3.1798;3.0093;4.8551;0.1479;5.3777;5.6488;2.7657;3.0715;4.4989;0.0697;0.2426;0.9676;NULL;TRUE;-1;Wall Manager;0.4929;2.9035;6.7004;0.0063;1.2102;-0.1004
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5599;0.8271;4.9739;-0.0399;0.2879;0.9568;0.0036;-0.0096;0.9999;0.0055;1.2085;-0.0991;357.6068;0.3854;1.0769;0.8441;0.5610;0.2043;0.0021;0.0049;0.0001;-0.1249;0.8232;0.1871;287.5092;346.6866;8.7216;0.1764;0.6121;1.4774;-0.0185;0.1406;0.9899;270212.913597;270212.805135;0.0388;0.3119;0.1624;0.4118;1.8048;6.5089;0.0000;0.0000;0.0000;0.0012;0.0004;0.0001;0.2430;0.9976;0.2608;285.0898;342.6107;19.5641;1.4459;8.5418;10.1293;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.7202;270113.136469653;-2.4188;-0.3564;4.2734;0.1720;-1.8991;3.7810;2.7644;-0.0391;4.1562;-3.2342;2.9236;4.8514;0.0775;5.2910;5.7121;2.7141;3.0107;4.5536;-0.0145;0.1815;0.9833;NULL;TRUE;-1;Wall Manager;-0.0942;2.4554;6.7049;0.0055;1.2085;-0.0991
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5600;0.9072;3.7256;-0.0336;0.2814;0.9590;0.0036;-0.0096;0.9999;0.0040;1.2084;-0.0986;357.5976;359.3254;1.3625;0.0092;358.9401;0.2856;0.0028;0.0052;0.0011;-0.1276;0.8285;0.1882;288.2287;347.0314;7.9589;0.7195;0.3448;0.7627;-0.0153;0.1372;0.9904;270212.941933;270212.810259;0.0217;0.0332;0.0024;0.4334;1.8380;6.5113;0.0000;0.0000;0.0000;0.0001;0.0008;0.0023;0.2428;0.9969;0.2630;287.4749;347.4543;13.8535;2.3851;4.8437;5.7106;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.7487;270113.136469653;-2.4920;-0.3680;4.2292;0.1150;-1.8978;3.7846;2.6908;-0.0248;4.2067;-3.3342;2.9080;4.7915;-0.0506;5.2920;5.7121;2.6181;3.0247;4.6024;-0.0302;0.1782;0.9835;NULL;TRUE;-1;Wall Manager;-0.2032;2.4324;6.7048;0.0040;1.2084;-0.0986
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5601;0.8034;0.0498;-0.0255;0.2782;0.9602;-0.6999;-0.3480;0.6237;0.0029;1.2088;-0.0990;357.4744;358.4795;1.4327;0.1232;0.8459;0.0703;0.0041;0.0057;0.0024;-0.1317;0.8342;0.1906;289.4237;346.9985;8.5135;1.1949;0.0329;0.5546;-0.6540;-0.0876;0.7514;270212.972603;270212.885927;0.0034;0.0139;0.0012;0.4301;1.8242;6.5124;0.0000;0.0000;0.0000;0.0007;0.0015;0.0035;0.2421;0.9954;0.2666;290.3911;351.0900;9.0897;2.9162;3.6356;4.7638;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.7787;270113.136469653;-2.5547;-0.3612;4.1950;0.0604;-1.8889;3.7921;2.6275;-0.0119;4.2481;-3.4089;2.9149;4.7377;-0.1420;5.3049;5.7013;2.5454;3.0384;4.6360;-0.6714;-0.0707;0.7377;NULL;TRUE;-1;Wall Manager;-0.2032;2.4324;6.7048;0.0029;1.2088;-0.0990
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5602;0.8573;0.0496;-0.0248;0.2814;0.9593;-0.7006;-0.3482;0.6228;0.0016;1.2095;-0.1002;357.3540;357.4420;1.4324;0.1203;1.0376;0.0004;0.0061;0.0071;0.0030;-0.1378;0.8413;0.1936;290.9720;345.0517;10.7988;1.5483;1.9468;2.2853;-0.6562;-0.0869;0.7496;270213.002986;270212.9007855;0.0156;0.0269;0.0011;0.4145;1.7972;6.5135;0.0000;0.0000;0.0000;0.0020;0.0025;0.0048;0.2401;0.9928;0.2713;294.0813;352.4693;5.4368;3.6902;1.3793;3.6530;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.8097;270113.136469653;-2.6335;-0.3513;4.1502;-0.0117;-1.8800;3.7979;2.5470;-0.0023;4.2963;-3.4970;2.9260;4.6704;-0.2479;5.3178;5.6880;2.4582;3.0489;4.6763;-0.6868;-0.0686;0.7236;NULL;TRUE;-1;Wall Manager;-0.2032;2.4324;6.7048;0.0016;1.2095;-0.1002
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0009;1.2101;-0.1021;357.2777;356.6633;1.5468;0.0763;0.7787;0.1145;0.0086;0.0081;0.0021;-0.1464;0.8494;0.1957;292.4451;340.0172;16.3198;1.4731;5.0345;5.5211;NULL;NULL;NULL;NULL;NULL;0.0393;0.0417;0.0015;0.3751;1.7555;6.5120;0.0000;0.0000;0.0000;0.0023;0.0010;0.0036;0.2377;0.9919;0.2749;297.1968;352.6444;2.1698;3.1155;0.1751;3.2669;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.8367;NULL;-2.6883;-0.3498;4.1146;-0.0591;-1.8739;3.7999;2.4890;0.0095;4.3301;-3.5651;2.9266;4.6184;-0.3346;5.3261;5.6762;2.3892;3.0610;4.7044;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5604;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0007;1.2106;-0.1036;357.2159;356.2613;1.6232;0.0618;0.4019;0.0763;0.0096;0.0097;0.0024;-0.1560;0.8591;0.1981;294.0995;335.1940;21.5106;1.6544;4.8232;5.1908;NULL;NULL;NULL;NULL;NULL;0.0476;0.0319;0.1614;0.3275;1.7236;6.3506;0.0000;0.0000;0.0000;0.0026;0.0020;0.0011;0.2351;0.9939;0.2760;298.9620;352.8875;0.1006;1.7652;0.2430;2.0693;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.8697;NULL;-2.7158;-0.3478;4.0960;-0.0825;-1.8690;3.8014;2.4594;0.0183;4.3471;-3.6002;2.9280;4.5900;-0.3801;5.3328;5.6674;2.3532;3.0701;4.7172;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5605;0.9671;0.1821;0.0457;-0.0323;0.9984;-0.2906;0.0459;0.9558;0.0011;1.2115;-0.1072;356.8814;355.9022;1.6788;0.3345;0.3591;0.0556;0.0085;0.0129;0.0056;-0.1645;0.8720;0.2037;295.8107;333.7021;22.6644;1.7111;1.4919;1.1537;-0.1450;-0.0003;0.9894;270213.10194;270213.0098695;0.0481;0.0380;0.0031;0.2794;1.7616;6.3475;0.0000;0.0000;0.0000;0.0022;0.0058;0.0020;0.2329;0.9998;0.2740;299.5798;353.0065;1.8992;0.6178;0.1190;1.7986;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.9087;270113.136469653;-2.7406;-0.3237;4.0846;-0.1048;-1.8450;3.8153;2.4327;0.0469;4.3657;-3.6298;2.9544;4.5537;-0.4179;5.3675;5.6370;2.3226;3.1007;4.7171;-0.2152;0.0493;0.9753;NULL;FALSE;403;DiskMole(Clone);-1.4557;1.5446;6.5365;0.0011;1.2115;-0.1072
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5606;0.9017;0.1998;0.0337;-0.0378;0.9987;-0.2806;0.0807;0.9564;0.0017;1.2114;-0.1101;356.9155;355.7986;1.7347;0.0341;0.1036;0.0560;0.0052;0.0139;0.0077;-0.1697;0.8859;0.2114;297.3898;336.2015;20.3637;1.5791;2.4995;2.3006;-0.1426;0.0152;0.9897;270213.127327;270213.01866;0.0407;0.0997;0.0007;0.2387;1.8613;6.3468;0.0000;0.0000;0.0000;0.0011;0.0075;0.0027;0.2318;1.0072;0.2713;299.2502;353.8492;2.2226;0.3296;0.8427;0.3234;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.9337;270113.136469653;-2.7459;-0.3288;4.0761;-0.1080;-1.8473;3.8107;2.4266;0.0469;4.3665;-3.6392;2.9482;4.5453;-0.4316;5.3639;5.6355;2.3127;3.1005;4.7193;-0.2150;0.0642;0.9745;NULL;FALSE;403;DiskMole(Clone);-1.4553;1.6458;6.5365;0.0017;1.2114;-0.1101
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5607;0.9017;0.1998;0.0337;-0.0378;0.9987;-0.2806;0.0807;0.9564;0.0020;1.2114;-0.1120;356.9673;355.7780;1.7444;0.0519;0.0206;0.0097;0.0044;0.0112;0.0050;-0.1741;0.8971;0.2164;298.4123;337.2785;19.9486;1.0226;1.0769;0.4151;-0.1426;0.0152;0.9897;270213.153563;270213.01866;0.0195;0.1247;0.0010;0.2192;1.9860;6.3478;0.0000;0.0000;0.0000;0.0004;0.0067;0.0017;0.2322;1.0140;0.2696;299.2332;355.5904;1.5512;0.0170;1.7412;0.6713;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.9607;270113.136469653;-2.7466;-0.3332;4.0719;-0.1083;-1.8508;3.8060;2.4257;0.0435;4.3644;-3.6409;2.9432;4.5437;-0.4343;5.3587;5.6372;2.3109;3.0967;4.7199;-0.2153;0.0632;0.9745;NULL;FALSE;403;DiskMole(Clone);-1.4578;1.6397;6.5364;0.0020;1.2114;-0.1120
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5608;0.8402;0.0655;0.1117;-0.2565;0.9601;-0.6166;-0.0223;0.7869;0.0022;1.2113;-0.1138;356.9832;355.7505;1.6666;0.0158;0.0275;0.0778;0.0039;0.0113;0.0041;-0.1780;0.9084;0.2205;298.8427;337.8085;17.2013;0.4304;0.5300;2.7472;-0.4284;-0.1635;0.8887;270213.188631;270213.106017;0.0070;0.1135;0.0012;0.2262;2.0995;6.3491;0.0000;0.0000;0.0000;0.0004;0.0069;0.0004;0.2326;1.0209;0.2692;299.6555;357.3266;1.0122;0.4223;1.7361;0.5390;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:40.9957;270113.136469653;-2.7507;-0.3312;4.0679;-0.1143;-1.8522;3.8030;2.4219;0.0385;4.3634;-3.6409;2.9462;4.5405;-0.4316;5.3570;5.6366;2.3110;3.0917;4.7200;-0.4888;-0.1289;0.8628;NULL;TRUE;-1;Wall Manager;-3.8084;0.2056;6.6621;0.0022;1.2113;-0.1138
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5609;0.8279;0.0654;0.1129;-0.2542;0.9605;-0.6166;-0.0223;0.7869;0.0025;1.2103;-0.1170;357.5310;355.7716;1.4968;0.5478;0.0211;0.1698;0.0072;0.0166;0.0061;-0.1852;0.9250;0.2266;299.7021;339.1159;15.7047;0.8594;1.3074;1.4967;-0.4280;-0.1625;0.8890;270213.24546;270213.114387;0.0072;0.1171;0.0016;0.2334;2.2166;6.3506;0.0000;0.0000;0.0000;0.0005;0.0082;0.0011;0.2321;1.0291;0.2704;300.9923;357.8744;2.5411;1.3368;0.5478;1.5289;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.0517;270113.136469653;-2.7530;-0.3668;4.0502;-0.1200;-1.8911;3.7698;2.4205;-0.0116;4.3481;-3.6357;2.9078;4.5549;-0.4208;5.3006;5.6738;2.3166;3.0382;4.7344;-0.4885;-0.1351;0.8620;NULL;TRUE;-1;Wall Manager;-3.8112;0.1544;6.6608;0.0025;1.2103;-0.1170
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0320;-0.0028;0.0173;5610;0.8167;0.0617;0.1156;-0.2556;0.9599;-0.6401;-0.0590;0.7661;0.0030;1.2075;-0.1224;359.0966;355.8832;1.1981;1.5656;0.1116;0.2987;0.0097;0.0286;0.0113;-0.1949;0.9536;0.2379;300.7818;341.9852;13.1082;1.0797;2.8693;2.5965;-0.4590;-0.1798;0.8700;270213.271363;270213.185053;0.0114;0.1751;0.1597;0.2220;2.3916;6.5103;0.0000;0.0000;0.0000;0.0018;0.0125;0.0051;0.2303;1.0415;0.2754;303.6121;356.8432;5.8380;2.6198;1.0312;3.2969;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.0787;270113.136469653;-2.7504;-0.4753;4.0046;-0.1228;-1.9996;3.6774;2.4248;-0.1450;4.3027;-3.6216;2.7869;4.6013;-0.3970;5.1376;5.7799;2.3314;2.8933;4.7734;-0.5167;-0.1756;0.8380;NULL;TRUE;-1;Wall Manager;-4.1407;-0.2019;6.6472;0.0030;1.2075;-0.1224
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5611;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0032;1.2066;-0.1253;359.5464;355.9808;1.1961;0.4498;0.0976;0.0021;0.0040;0.0136;0.0042;-0.1989;0.9672;0.2421;300.6513;342.7612;11.3370;0.1305;0.7760;1.7712;NULL;NULL;NULL;NULL;NULL;0.0329;0.2060;0.0030;0.1890;2.5976;6.5073;0.0000;0.0000;0.0000;0.0004;0.0047;0.0038;0.2298;1.0463;0.2792;304.9542;355.8546;7.6452;1.3420;0.9886;1.8072;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.1117;NULL;-2.7422;-0.5100;3.9932;-0.1144;-2.0303;3.6495;2.4333;-0.1792;4.2850;-3.6141;2.7470;4.6168;-0.3887;5.0901;5.8083;2.3392;2.8552;4.7796;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0318;-0.0027;0.0174;5612;0.7873;0.0605;0.1173;-0.2500;0.9611;-0.6463;-0.0703;0.7599;0.0038;1.2057;-0.1279;359.9365;356.1177;1.1120;0.3901;0.1369;0.0841;0.0037;0.0161;0.0054;-0.2026;0.9833;0.2475;300.4263;345.5502;6.8781;0.2250;2.7891;4.4589;-0.4693;-0.1827;0.8639;270213.336243;270213.254072;0.0073;0.0808;0.0019;0.1818;2.6784;6.5092;0.0000;0.0000;0.0000;0.0004;0.0047;0.0063;0.2302;1.0509;0.2855;307.2788;355.2324;8.7557;2.3246;0.6222;1.1104;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.1427;270113.136469653;-2.7335;-0.5364;3.9851;-0.1081;-2.0570;3.6247;2.4430;-0.2129;4.2669;-3.6007;2.7170;4.6333;-0.3701;5.0487;5.8332;2.3530;2.8182;4.7826;-0.5231;-0.1908;0.8306;NULL;TRUE;-1;Wall Manager;-4.2292;-0.3393;6.6425;0.0038;1.2057;-0.1279
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5613;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0044;1.2052;-0.1299;0.3741;356.2728;0.9930;359.5624;0.1550;0.1190;0.0022;0.0139;0.0072;-0.2048;0.9973;0.2547;301.0969;348.8604;2.9864;0.6706;3.3102;3.8917;NULL;NULL;NULL;NULL;NULL;0.0090;0.0401;0.1401;0.1908;2.7185;6.3690;0.0000;0.0000;0.0000;0.0017;0.0019;0.0076;0.2319;1.0529;0.2931;310.3187;355.3142;9.0505;3.0399;0.0818;0.2948;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.1767;NULL;-2.7246;-0.5646;3.9770;-0.1025;-2.0864;3.5977;2.4532;-0.2513;4.2472;-3.5848;2.6851;4.6527;-0.3474;5.0023;5.8619;2.3694;2.7759;4.7866;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5614;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0048;1.2053;-0.1315;0.3962;356.3008;0.9099;0.0221;0.0280;0.0830;0.0039;0.0146;0.0091;-0.2087;1.0119;0.2638;302.0819;351.9422;1.0214;0.9850;3.0818;1.9650;NULL;NULL;NULL;NULL;NULL;0.0316;0.0311;0.0014;0.2224;2.7496;6.3705;0.0000;0.0000;0.0000;0.0023;0.0012;0.0113;0.2341;1.0541;0.3044;314.2309;354.5702;8.8735;3.9123;0.7440;0.1770;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.2187;NULL;-2.7246;-0.5626;3.9758;-0.1049;-2.0879;3.5945;2.4537;-0.2567;4.2436;-3.5799;2.6880;4.6536;-0.3385;5.0001;5.8622;2.3745;2.7703;4.7846;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5615;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0053;1.2059;-0.1331;0.3365;356.1786;0.8194;0.0597;0.1221;0.0906;0.0045;0.0113;0.0101;-0.2132;1.0232;0.2739;303.4653;354.3770;359.2329;1.3834;2.4348;358.2115;NULL;NULL;NULL;NULL;NULL;0.0424;0.0198;0.0042;0.2649;2.7694;6.3663;0.0000;0.0000;0.0000;0.0020;0.0006;0.0085;0.2361;1.0547;0.3130;316.8202;354.0571;8.9970;2.5893;0.5131;0.1235;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.2527;NULL;-2.7358;-0.5536;3.9701;-0.1178;-2.0836;3.5958;2.4425;-0.2561;4.2486;-3.5871;2.6990;4.6430;-0.3445;5.0068;5.8564;2.3671;2.7716;4.7866;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5616;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0058;1.2068;-0.1343;0.3926;356.1101;0.5407;0.0561;0.0685;0.2786;0.0065;0.0106;0.0111;-0.2197;1.0338;0.2850;305.1888;355.1850;356.5706;1.7235;0.8080;2.6623;NULL;NULL;NULL;NULL;NULL;0.0351;0.0093;0.0014;0.2999;2.7787;6.3649;0.0000;0.0000;0.0000;0.0003;0.0002;0.0079;0.2358;1.0545;0.3208;319.1024;351.9046;13.8563;2.2822;2.1525;4.8593;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.2927;NULL;-2.7483;-0.5449;3.9634;-0.1373;-2.0869;3.5901;2.4309;-0.2724;4.2483;-3.5849;2.7109;4.6395;-0.3328;5.0016;5.8597;2.3694;2.7548;4.7901;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0318;-0.0027;0.0174;5617;0.7801;0.0582;0.1178;-0.2412;0.9633;-0.6640;-0.0406;0.7466;0.0064;1.2076;-0.1353;0.5962;356.1288;0.5847;0.2037;0.0187;0.0440;0.0075;0.0107;0.0113;-0.2272;1.0445;0.2962;306.7474;356.0095;354.9872;1.5586;0.8245;1.5834;-0.4938;-0.1661;0.8536;270213.524294;270213.428792;0.0057;0.0021;0.0006;0.2942;2.7766;6.3655;0.0000;0.0000;0.0000;0.0001;0.0005;0.0083;0.2359;1.0551;0.3291;320.8553;350.7794;15.3480;1.7529;1.1253;1.4917;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.3307;270113.136469653;-2.7447;-0.5612;3.9571;-0.1322;-2.0992;3.5776;2.4344;-0.2846;4.2413;-3.5843;2.6913;4.6449;-0.3341;4.9811;5.8720;2.3700;2.7407;4.7937;-0.5484;-0.1800;0.8166;NULL;TRUE;-1;Wall Manager;-4.5109;-0.2763;6.6399;0.0064;1.2076;-0.1353
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0318;-0.0027;0.0174;5618;0.7842;0.0566;0.1173;-0.2388;0.9640;-0.6763;-0.0485;0.7350;0.0067;1.2076;-0.1358;0.7676;356.1986;0.6378;0.1714;0.0698;0.0531;0.0068;0.0080;0.0087;-0.2340;1.0524;0.3050;307.6774;356.4369;354.2259;0.9299;0.4274;0.7614;-0.5118;-0.1684;0.8424;270213.555103;270213.473313;0.0043;0.0096;0.0031;0.2985;2.7863;6.3624;0.0000;0.0000;0.0000;0.0027;0.0013;0.0058;0.2386;1.0564;0.3349;321.5264;351.6445;13.3808;0.6711;0.8652;1.9673;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.3617;270113.136469653;-2.7375;-0.5762;3.9548;-0.1237;-2.1102;3.5676;2.4416;-0.2946;4.2335;-3.5800;2.6734;4.6531;-0.3308;4.9631;5.8830;2.3745;2.7290;4.7949;-0.5645;-0.1853;0.8044;NULL;TRUE;-1;Wall Manager;-4.7109;-0.3422;6.6354;0.0067;1.2076;-0.1358
test@gmail.com;Sample;0.0327;0.0046;-0.0159;-0.0318;-0.0027;0.0174;5619;0.8460;0.0561;0.1173;-0.2388;0.9640;-0.6803;-0.0547;0.7309;0.0071;1.2076;-0.1365;1.1052;356.3476;0.6504;0.3376;0.1490;0.0126;0.0092;0.0085;0.0090;-0.2432;1.0609;0.3140;308.6539;355.3075;353.2305;0.9765;1.1294;0.9954;-0.5180;-0.1709;0.8382;270213.584195;270213.478036;0.0518;0.0210;0.0007;0.3503;2.8072;6.3616;0.0000;0.0000;0.0000;0.0041;0.0006;0.0065;0.2426;1.0570;0.3414;322.6594;352.8230;10.7269;1.1330;1.1784;2.6539;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:24:41.3917;270113.136469653;-2.7254;-0.6019;3.9506;-0.1117;-2.1320;3.5477;2.4543;-0.3188;4.2176;-3.5680;2.6430;4.6701;-0.3170;4.9275;5.9050;2.3868;2.7014;4.7968;-0.5681;-0.1929;0.8000;NULL;TRUE;-1;Wall Manager;-4.7651;-0.4140;6.6329;0.0071;1.2076;-0.1365
